index,tweet_id
100001,1252630938770649089
100001,1243968198111789058
100001,1242474839966765056
100001,1242461115616866304
100001,1242400142335983619
100001,1238131052582928385
100002,1254164579459854336
100003,1256227600936177664
100003,1256215023619395584
100003,1256167023148765186
100003,1256064242572300293
100003,1256013502298370048
100003,1255958833999933440
100003,1255911880436178947
100003,1255841759877349376
100003,1255655200511033344
100003,1255638434821083138
100003,1255630129000099840
100003,1255568949862957057
100003,1255526790149353472
100003,1255285099899293696
100003,1255226064877555715
100003,1255205502847516672
100003,1255183675248963585
100003,1255181275977015296
100003,1255144667932266496
100003,1254923219359936512
100003,1254817528452284426
100003,1254630112332443655
100003,1254577937078259712
100003,1254476000425017344
100003,1254472790557802499
100003,1254441536261099522
100003,1254419960111067136
100003,1254176799468240897
100003,1253865797375733761
100003,1253837309880995844
100003,1253728770940383232
100003,1253702772471578624
100003,1253631890281476096
100003,1253444042097975296
100003,1253409965194113025
100003,1253362977828294657
100003,1253361821244895234
100003,1253183292947550208
100003,1253157289587929089
100003,1253092597318500352
100003,1252847501251538944
100003,1252696391769640962
100003,1252683209390739456
100003,1252636346134355968
100003,1252630938770649089
100003,1252622099987877889
100003,1252607413846491136
100003,1252555497946972160
100003,1252428594413842437
100003,1252408181260603395
100003,1252348097629286400
100003,1252314854863466496
100003,1252262216184680448
100003,1252230982775652354
100003,1252205124350545923
100003,1252068558676393984
100003,1252044512874070016
100003,1252022192222564353
100003,1252014222851989505
100003,1251988266838081537
100003,1251922661237800965
100003,1251866167032987648
100003,1251834541490216960
100003,1251740072715706368
100003,1251671901983760385
100003,1251668952993927170
100003,1251568308731740166
100003,1251532038194282496
100003,1251480260706590720
100003,1251470505267396608
100003,1251245017395613696
100003,1251187362035425281
100003,1251085257539031040
100003,1251040711023214592
100003,1250949774791958528
100003,1250936554002034691
100003,1250923196116803586
100003,1250923047151906816
100003,1250896484612145152
100003,1250869141562482688
100003,1250848833069875209
100003,1250729706690936833
100003,1250630053345529863
100003,1250542140310073350
100003,1250422776977969152
100003,1250384452448108544
100003,1250346513374429185
100003,1250225935284162561
100003,1250177929084010497
100003,1250065376437731331
100003,1249961723282501635
100003,1249804284155191296
100003,1249790552486359040
100003,1249716298151612417
100003,1249695287989489665
100003,1249139542688444416
100003,1249083025935106048
100003,1249017186661715968
100003,1248851277062082561
100003,1248762939261116421
100003,1248750016216236032
100003,1248734135188848641
100003,1248696085310251008
100003,1248691292286189568
100003,1248637084010774529
100003,1248625448830918657
100003,1248621932104151042
100003,1248619385821913093
100003,1248606541793488896
100003,1248606193335119877
100003,1248605782813392896
100003,1248548862022819842
100003,1248486112751841281
100003,1248459861475487744
100003,1248386563685224452
100003,1248235247809867777
100003,1248211543889715202
100003,1248202069737177088
100003,1248087887473602560
100003,1248076311928516608
100003,1248023340192804875
100003,1248022785777115137
100003,1247941585502781442
100003,1247935266796568578
100003,1247883203827859456
100003,1247863014080028673
100003,1247760767853588481
100003,1247697008888078337
100003,1247652351810375685
100003,1247651901119791104
100003,1247591558809075712
100003,1247448470283313154
100003,1247425328672313345
100003,1247371241792643079
100003,1247283863342088196
100003,1247167569888493568
100003,1247062916739678208
100003,1246513904039190529
100003,1246512566647623680
100003,1246260336619069447
100003,1246183767699591169
100003,1246002922103635968
100003,1245957699101171712
100003,1245932862215319555
100003,1245921701721849858
100003,1245823065403129857
100003,1245822625131180034
100003,1245821649246658561
100003,1245821395705135105
100003,1245736953108213762
100003,1245736518192435203
100003,1245736180718673920
100003,1245736128734527488
100003,1245736072799191041
100003,1245736018722148360
100003,1245735947750330369
100003,1245646355520839683
100003,1245579683753676801
100003,1245514326519296000
100003,1245512289278668800
100003,1245419013833928705
100003,1245382652812824578
100003,1245382027005906945
100003,1245353737025138693
100003,1245145762343739393
100003,1245140798456422401
100003,1245128668277596162
100003,1245125243833929728
100003,1245080525091504129
100003,1245080259311132672
100003,1245006106721689600
100003,1244999762669187072
100003,1244872708774453248
100003,1244758091096158208
100003,1244467908236972033
100003,1244369903693389824
100003,1244322618041225217
100003,1244308181314080768
100003,1244221591845851136
100003,1244219113666461701
100003,1244107740689174533
100003,1243753480969478151
100003,1243738990575943680
100003,1243705054105755650
100003,1243680787733544960
100003,1243627724742242308
100003,1243623703096766468
100003,1243616936921042946
100003,1243568936802713602
100003,1243543789018451968
100003,1243384220845608961
100003,1243278554487336960
100003,1243182374344691712
100003,1243139730788749312
100003,1243104606118240258
100003,1242991951701356546
100003,1242975316613701632
100003,1242958695933169665
100003,1242923237366886400
100003,1242669446478671872
100003,1242213785487781892
100003,1242139277154299911
100003,1242133530328682503
100003,1242115665496080385
100003,1242088874924441602
100003,1241915623615205379
100003,1241895592835637248
100003,1241890738755047424
100003,1241826575529598976
100003,1241806978260914183
100003,1241805420181757957
100003,1241791031240253444
100003,1241677190686793728
100003,1241675776153530371
100003,1241675713088049152
100003,1241565348186468358
100003,1241565236253077505
100003,1241564365842718728
100003,1241509907259523072
100003,1241509548910936065
100003,1241490217217011718
100003,1241477679167057920
100003,1241433906144051200
100003,1241430485626163200
100003,1241422777862754305
100003,1241380159917379587
100003,1241132046598184966
100003,1241095065986048007
100003,1241059746351898630
100003,1241047112978137088
100003,1241044399053774848
100003,1241037353210216449
100003,1240815953702723584
100003,1240806532226461696
100003,1240723147630018560
100003,1240647300025929734
100003,1240644356668702721
100003,1240442303241752577
100003,1240416087289802753
100003,1240394474536210436
100003,1240387378516299783
100003,1240341381773549568
100003,1240338805187465217
100003,1240322732115611649
100003,1240237378041778176
100003,1240110805384933376
100003,1240069499132338176
100003,1240051588695093248
100003,1239975942820229129
100003,1239939417873231873
100003,1239934630905753600
100003,1239884875337011202
100003,1239788559604813824
100003,1239758275555422209
100003,1239745485088460808
100003,1239630187282628608
100003,1239520383088250882
100003,1239510439920316416
100003,1239500988328726528
100003,1239411377262833664
100003,1239374019633217536
100003,1239370890258845697
100003,1239366606326661121
100003,1239364458654453765
100003,1239334321326096384
100003,1239333571409489921
100003,1239206682980429824
100003,1239186112469499909
100003,1239176297886203906
100003,1239024489398222848
100003,1238982625064374272
100003,1238788397004660738
100003,1238780984415444992
100003,1238744556188897285
100003,1238697210872647680
100003,1238512387248009216
100003,1238486277483376643
100003,1238475259831033856
100003,1238473326324060160
100003,1238434278318497793
100003,1238416472600387584
100003,1238408530346086402
100003,1238325240536551424
100003,1238292052380733445
100003,1238283423699140608
100003,1238248638528327680
100003,1238234110818222081
100003,1238233761885515776
100003,1238219019842281473
100003,1238204465624170497
100003,1238147333428109313
100003,1238143220321783815
100003,1238131052582928385
100003,1238109364155592706
100003,1238099335667011584
100003,1238093069007958020
100003,1238089317802795008
100003,1238089078530347018
100003,1238084679728795649
100003,1238038429738426368
100003,1238003086813286400
100003,1237998799060000768
100003,1237965748372299777
100003,1237958750033588224
100003,1237932914362454019
100003,1237902125704888322
100003,1237897816275443717
100003,1237857485186150400
100003,1237804934759882754
100003,1237772304110825475
100003,1237743384955101184
100003,1237741779044175874
