index,tweet_id
100166,1278419860196921347
100166,1278419547146596352
100166,1278317647327887362
100166,1278264430980022277
100166,1278262917360693248
100166,1278099968830648325
100166,1277470471877885952
100166,1277410375810445312
100166,1276376052819005440
100166,1276328313443586048
100166,1276228746144632838
100166,1275259326983106560
100166,1275247172812972032
100166,1275064191343161345
100166,1274486159910080513
100166,1274397804102901762
100166,1274379944647372800
100166,1274374574482874370
100166,1274347437973356544
100166,1274319687208361986
100166,1274258184480468992
100166,1274243084843393024
100166,1274123853715968002
100166,1273916968316178433
100166,1273898662482116608
100166,1273640564450373633
100166,1273599290263212034
100166,1273585478961229824
100166,1273561247133437954
100166,1273525858175578113
100166,1273335322412290049
100166,1273312370358706176
100166,1273245046658088960
100166,1273244963741093889
100166,1273241952083984384
100166,1273224094117326849
100166,1273219519545315328
100166,1273216017670516738
100166,1273214469926260736
100166,1273199036854484993
100166,1273193663028289536
100166,1273189429423693825
100166,1273188889771913216
100166,1273179485731504128
100166,1273163705014980608
100166,1273161904014471169
100166,1273142761542344704
100166,1273140860092383235
100166,1273131708565643271
100166,1273128843990241282
100166,1273128249644716032
100166,1273117183346909185
100166,1273116426325368834
100166,1273109208817455107
100166,1273108832785498114
100166,1273102834670669826
100166,1273101933591564295
100166,1273082330488266754
100166,1273079283708309504
100166,1273078621494603776
100166,1273077375266205701
100166,1273069889843089408
100166,1273051764078505984
100166,1273041387777404930
100166,1272986293442674688
100166,1272966148380930052
100166,1272940900377866240
100166,1272938782573002753
100166,1272930478815731713
100166,1272924823572922370
100166,1272923259667914753
100166,1272922798353080322
100166,1272915425555333125
100166,1272908574662983683
100166,1272908324011458561
100166,1272903067806072842
100166,1272902328962646018
100166,1272895496219234304
100166,1272894690308829184
100166,1272892057967788032
100166,1272891562142416897
100166,1272890972200939521
100166,1269618657249894401
100166,1269041016574623744
100166,1264596832090566661
100166,1261658513396432897
100166,1259598336308514818
100166,1258803997554741250
100167,1272805769906393089
100167,1272777584514789376
100168,1275882220109135873
100168,1274734924147417088
100168,1274232596134801408
100168,1272486633175052288
100168,1272425089146015744
100168,1271804102054260736
100168,1271623382627495936
100168,1271482617242796032
100168,1271480210215579649
100168,1256756935484989448
100169,1277512563690004482
100169,1277353601640341505
100169,1276520584499912709
100169,1276316887022833667
100169,1274849386237800448
100169,1274430323711971329
100169,1273878643983306753
100169,1273421904527814661
100169,1272902759080177668
100169,1272249814386741249
100169,1272223180774535169
100169,1272039497434304513
100169,1271960703725961217
100169,1271959433464119299
100169,1271830403641421832
100169,1271687160681250816
100169,1271438041186332674
100169,1271430882100944896
100169,1271273867579801600
100169,1271270433594249217
100169,1271118938093563905
100169,1271071067751288837
100169,1271069203567710208
100169,1271033475781574656
100169,1271029091383246848
100169,1270826642378809349
100169,1270818175337234433
100169,1270812151867822080
100169,1270771567094620161
100169,1270708758642135041
100169,1270691775884201984
100169,1270669424731840517
100169,1270666966219370496
100169,1270664225908649984
100169,1270651063318740993
100169,1270633984091918336
100169,1270632467213549568
100169,1270626451088379904
100169,1270619787723452417
100169,1270607538216505344
100169,1270596474334674952
100169,1270578577734598657
100169,1270574885157441536
100169,1270569387964203011
100169,1270558646762528768
