index,tweet_id
100027,1278469567879286787
100027,1278288508961128448
100027,1276935297184530437
100027,1275873132146982913
100027,1275165506492747778
100027,1271261017918472192
100027,1270724155063717890
100027,1270098021305339907
100027,1270067822454923273
100027,1270022523992842242
100027,1269957159724265472
100027,1269909666261172225
100027,1269908579215183874
100027,1269828896104632320
100027,1269491695772729344
100027,1269426706592473088
100027,1269400562392428544
100027,1269373563343122434
100027,1269253008287772674
100027,1269190407994343425
100027,1269168725036601344
100027,1268949236848062464
100027,1263381816091848704
100027,1262805868447518727
100027,1260104460526915584
100027,1257613718696931328
100027,1257611517417205761
