news_id,tweet_id,reply_id
633,1276723310798213124,1276724405620690944
637,1274512559765405697,1274513026515755011
637,1274512559765405697,1274513266178433025
637,1274512559765405697,1274515334251380736
637,1274512559765405697,1274515574190673920
637,1274512559765405697,1274519786483888128
637,1274512559765405697,1274527239640662016
637,1274512559765405697,1274546588917084160
637,1274512559765405697,1274667430305030145
637,1274512559765405697,1274690815986671616
637,1274512559765405697,1274512649271812096
637,1274512559765405697,1274517615583600640
637,1274512559765405697,1274573401710084097
637,1274512559765405697,1274512962397458432
637,1274512559765405697,1274512847574163461
637,1274512559765405697,1274617801987194880
637,1274512559765405697,1274515168383418368
637,1274512559765405697,1274673989022101504
637,1274512559765405697,1274514583261073409
637,1274512559765405697,1274525253155172352
637,1274512559765405697,1274528801230213120
637,1274512559765405697,1274532567291555840
637,1274512559765405697,1274604491548090369
637,1274512559765405697,1275024439583875072
637,1274512559765405697,1275049409814855682
637,1274512559765405697,1275188689417748480
637,1274512559765405697,1274531773536505857
637,1274512963034996736,1274513209995730944
637,1274512963034996736,1274515579261550592
637,1274512963034996736,1274515924763267072
637,1274512963034996736,1274523591380537344
637,1274512963034996736,1274769682063638530
637,1274512963034996736,1274516272567349248
637,1274512963034996736,1274740135381340161
637,1274512963034996736,1274519050538881026
637,1274512963034996736,1274513712913829888
637,1274512963034996736,1274514223662419968
637,1274512963034996736,1274553288046845952
637,1274512963034996736,1274513958209310720
637,1274512963034996736,1274514139428392966
637,1274512963034996736,1274515349577306112
637,1274512963034996736,1274516304914010112
637,1274512963034996736,1274520079552573441
637,1274512963034996736,1276216948347437056
637,1274512963034996736,1274516694623535104
637,1274512963034996736,1274513892341882882
637,1274512963034996736,1274741804139712512
637,1274512963034996736,1274513960583204864
637,1274512963034996736,1274515132027039753
637,1274512963034996736,1274522863530323968
637,1274512963034996736,1274740626081353730
637,1274512963034996736,1274518049295495172
637,1275801200278020097,1275802348619694081
637,1275801200278020097,1275808403714162688
637,1275801200278020097,1275806472635645952
637,1275801200278020097,1275802797359931415
637,1275801200278020097,1275803042957402112
637,1275801200278020097,1275803471292370945
637,1275801200278020097,1275806417631526918
637,1275801200278020097,1275812337837056006
637,1275801200278020097,1275833012320690176
637,1275801200278020097,1275862786564853761
637,1275801200278020097,1275824967691755524
637,1275114312407740416,1275137605424812032
637,1275114312407740416,1275140591312080897
637,1275114312407740416,1275263577352540161
637,1274510204126797825,1274511409443778560
637,1274510204126797825,1289158744253837312
637,1278234248433078273,1277658295046737920
637,1278234248433078273,1277659630894637057
637,1278234248433078273,1277661357123534853
637,1278234248433078273,1277670138159009796
637,1278234248433078273,1277682253817135105
637,1278234248433078273,1277919424515801088
637,1278234248433078273,1277950103383429121
637,1278234248433078273,1278235966029824000
637,1278234248433078273,1281958477796192256
637,1275575312894636034,1275582281613262849
637,1274513581489491974,1274530123820290051
637,1274513581489491974,1274521955710861312
637,1274513129876094976,1274517544875982849
637,1274513129876094976,1274513848154894337
637,1274511197170208769,1274512005907415042
643,1272661423940874242,1272663340280659969
643,1272661423940874242,1272676232220405761
643,1272661423940874242,1272684411121737729
643,1272661423940874242,1272691008199888896
643,1272661423940874242,1272693576359706635
643,1272661423940874242,1272748418322948096
643,1272661423940874242,1272775912149442562
643,1272661423940874242,1272868774044106752
643,1272661423940874242,1272942593265942528
643,1272661423940874242,1272684316510744577
643,1272661423940874242,1272709948280057856
643,1272661423940874242,1272685993636880384
643,1272661423940874242,1272689594891460609
643,1272661423940874242,1272849546293514241
643,1272661423940874242,1272682426725281794
643,1272661423940874242,1272671611389427713
643,1272661423940874242,1272700064390144000
643,1272661423940874242,1272673271906021376
643,1272661423940874242,1272674100138463240
643,1272661423940874242,1272692000236531712
643,1272661423940874242,1272729435263950848
643,1272661423940874242,1273005932092555266
643,1274707183763103744,1274717398306824195
643,1274707183763103744,1274709897767256064
643,1274707183763103744,1274715508093472768
643,1274707183763103744,1274716740732280832
643,1274707183763103744,1274727867893649410
643,1274707183763103744,1274717874850914304
643,1274707183763103744,1274717887601815555
643,1274707183763103744,1274746521175678979
643,1274707183763103744,1274718726366081024
643,1274707183763103744,1274718943492608003
643,1274707183763103744,1274719767555760133
643,1274707183763103744,1274722023546261510
643,1274707183763103744,1274725100672233473
643,1274707183763103744,1274725729746419716
643,1274707183763103744,1274743874108428288
643,1274707183763103744,1274744864899506177
643,1274707183763103744,1274714695988121600
643,1274707183763103744,1274715325355917313
643,1274707183763103744,1274716451262341120
643,1274707183763103744,1274718296542261251
643,1274707183763103744,1274715036259246081
643,1274707183763103744,1274715182023884800
643,1274707183763103744,1274715365386354689
643,1274707183763103744,1274716470300348417
643,1274707183763103744,1274716744159019009
643,1274707183763103744,1274717840122224640
643,1274707183763103744,1274744105017499655
643,1273415144287227905,1273416072297721857
643,1273415144287227905,1273418743901614081
643,1273415144287227905,1273617576422191105
643,1273415144287227905,1273622899371327489
643,1273415144287227905,1273419673221169153
643,1273415144287227905,1273418371514667012
643,1273415144287227905,1273641452388724737
643,1273415144287227905,1273652138107961347
643,1273415144287227905,1273711115546112004
643,1273415144287227905,1273780230218567685
643,1273415144287227905,1273416295766261760
643,1273415144287227905,1273431636894498822
643,1273105738366431233,1273127840515571713
643,1273105738366431233,1273179536448991234
643,1273105738366431233,1273222607022764032
643,1273105738366431233,1273313725622161411
643,1273105738366431233,1273124496317300739
643,1273105738366431233,1273171886290108416
643,1273105738366431233,1273142030508711939
643,1273105738366431233,1273155201495642117
643,1272900713769848837,1272908691457572869
643,1272900713769848837,1272921351070912517
643,1272900713769848837,1272923944606187521
643,1272900713769848837,1272920279568863233
643,1272900713769848837,1272902140604878848
643,1272900713769848837,1272906838070222848
643,1273295595277561857,1273326288313430016
643,1273295595277561857,1273296634185764864
643,1273295595277561857,1273332111659937793
643,1272731234188300288,1272743252836433928
643,1272731234188300288,1273234356249620482
643,1272731234188300288,1272844263697510400
643,1275107120107655170,1275153183447363589
