news_id,tweet_id,reply_id
100367,1312737912543481856,1312737976649158657
100367,1312737912543481856,1312737995439706114
100367,1312737912543481856,1312738063697825792
100367,1312737912543481856,1312738128839442433
100367,1312737912543481856,1312738137253257217
100367,1312737912543481856,1312738151694245889
100367,1312737912543481856,1312738234372222977
100367,1312737912543481856,1312738499557195776
100367,1312737912543481856,1312738249719283712
100367,1312737912543481856,1312738325250207744
100367,1312737912543481856,1312739065054351361
100367,1312737912543481856,1312739094678568960
100367,1312737912543481856,1312739286534455296
100367,1312737912543481856,1312751385444855810
100367,1312737912543481856,1312739600318644226
100367,1312737912543481856,1312739824080760832
100367,1312737912543481856,1312740037184884741
100367,1312737912543481856,1312750785692868608
100367,1312737912543481856,1312741260566974466
100367,1312737912543481856,1312766577297809408
100367,1312737912543481856,1312738551629520896
100367,1312737912543481856,1312750508768202752
100367,1312737912543481856,1312738574975086592
100367,1312737912543481856,1312738817019871232
100367,1312737912543481856,1312738881540947968
100367,1312737912543481856,1312738918815551488
100367,1312737912543481856,1312739195274788864
100367,1312737912543481856,1312740377561100288
100367,1312737912543481856,1312739374501593089
100367,1312737912543481856,1312739452171812865
100367,1312737912543481856,1312739667041808385
100367,1312737912543481856,1312739790568198146
100367,1312737912543481856,1312740056826773505
100367,1312737912543481856,1312740363795410945
100367,1312737912543481856,1312740672269623296
100367,1312737912543481856,1312740470276136960
100367,1312737912543481856,1312740562508959744
100367,1312737912543481856,1312740589876793346
100367,1312737912543481856,1312740748819943429
100367,1312737912543481856,1312740698454622208
100367,1312737912543481856,1312740769745301504
100367,1312737912543481856,1312740850594529284
100367,1312737912543481856,1312740925941059585
100367,1312737912543481856,1312741056098627584
100367,1312737912543481856,1312741263431606274
100367,1312737912543481856,1312741747542429698
100367,1312737912543481856,1312745980027187200
100367,1312737912543481856,1312747069464088578
100367,1312737912543481856,1312754738941755399
100367,1312737912543481856,1312748143037964288
100367,1312737912543481856,1312751468294922242
100367,1312737912543481856,1312753218322079745
100367,1312737912543481856,1312765756229259266
100367,1312737912543481856,1312741287053975552
100367,1312737912543481856,1312742085792010240
100367,1312737912543481856,1312742423915884545
100367,1312737912543481856,1312742514676432898
100367,1312737912543481856,1312742550394925056
100367,1312737912543481856,1312742679302684672
100367,1312737912543481856,1312742759493775362
100367,1312737912543481856,1312742985302446080
100367,1312737912543481856,1312743361598627840
100367,1312737912543481856,1312743478829281280
100367,1312737912543481856,1312743508692922370
100367,1312737912543481856,1312743830479941633
100367,1312737912543481856,1312744003369078785
100367,1312737912543481856,1312744625854189571
100367,1312737912543481856,1312744934768668673
100367,1312737912543481856,1312745016796893185
100367,1312737912543481856,1312745104592039937
100367,1312737912543481856,1312745785491181573
100367,1312737912543481856,1312746031390642176
100367,1312737912543481856,1312746596443058177
100367,1312737912543481856,1312748038457307138
100367,1312737912543481856,1312749110592765952
100367,1312737912543481856,1312749384614907904
100367,1312737912543481856,1312749921469108224
100367,1312737912543481856,1312749927194296328
100367,1312737912543481856,1312750644655251457
100367,1312737912543481856,1312750906845392897
100367,1312737912543481856,1312751272303394816
100367,1312737912543481856,1312751473655246848
100367,1312737912543481856,1312751821744672768
100367,1312737912543481856,1312755212210315266
100367,1312737912543481856,1312755248746967040
100367,1312737912543481856,1312755399540367360
100367,1312737912543481856,1312756210588819457
100367,1312737912543481856,1312756963135164418
100367,1312737912543481856,1312756987915120642
100367,1312737912543481856,1312757168601473028
100367,1312737912543481856,1312757387842007041
100367,1312737912543481856,1312758183002279938
100367,1312737912543481856,1312758244037681153
100367,1312737912543481856,1312760676365012992
100367,1312737912543481856,1312763012059738115
100367,1312737912543481856,1312763293141004291
100367,1312737912543481856,1312763630564376577
100367,1312737912543481856,1312765028316131331
100367,1312737912543481856,1312765682581417984
100367,1312737912543481856,1312772222486867968
100367,1312737912543481856,1312774141657915392
100367,1312737912543481856,1312774393232318464
100367,1312737912543481856,1312787995251019776
100367,1312737912543481856,1312795674396766210
100367,1312737912543481856,1312813612008841221
100367,1312737912543481856,1312815866518499329
100367,1312737912543481856,1312814667572502528
100367,1312737912543481856,1312757850213580801
100367,1312737912543481856,1312766499938078724
100367,1312737912543481856,1312768070843334657
100367,1312737912543481856,1312771203422191617
100367,1312737912543481856,1312771486332186631
100367,1312737912543481856,1312771609204322304
100367,1312737912543481856,1312773655047426050
100367,1312737912543481856,1312774298415759361
100367,1312737912543481856,1312774648623497217
100367,1312737912543481856,1312774801019277312
100367,1312737912543481856,1312774904182439936
100367,1312737912543481856,1312775021786468352
100367,1312737912543481856,1312777488095993858
100367,1312737912543481856,1312777633504145410
100367,1312737912543481856,1312777847371493381
100367,1312737912543481856,1312779664830726144
100367,1312737912543481856,1312782292310323201
100367,1312737912543481856,1312782869488717824
100367,1312737912543481856,1312783779493101569
100367,1312737912543481856,1312784709949231110
100367,1312737912543481856,1312786075467812864
100367,1312737912543481856,1312787076157509633
100367,1312737912543481856,1312789926774267906
100367,1312737912543481856,1312790658663550976
100367,1312737912543481856,1312791472236892172
100367,1312737912543481856,1312791923539808257
100367,1312737912543481856,1312792353631956993
100367,1312737912543481856,1312793887858196483
100367,1312737912543481856,1312795516711899136
100367,1312737912543481856,1312795826079629312
100367,1312737912543481856,1312805238420770816
100367,1312737912543481856,1312806370702491648
100367,1312737912543481856,1312811410221666304
100367,1312737912543481856,1312813204968415232
100367,1312737912543481856,1312814257868869633
100367,1312737912543481856,1312814326315614210
100367,1312737912543481856,1312814764855373826
100367,1312737912543481856,1312815751703736330
100367,1312737912543481856,1312816124535410693
100367,1312737912543481856,1312816231452377093
100367,1312737912543481856,1312816265501736962
100367,1312737912543481856,1312819092919812097
100367,1312737912543481856,1312823012505382912
100367,1312737912543481856,1312823604975931398
100367,1312737912543481856,1312824604172451847
100367,1312737912543481856,1312825830746320908
100367,1312737912543481856,1312826169272741888
100367,1312737912543481856,1312829001635958787
100367,1312737912543481856,1312830680460677120
100367,1312737912543481856,1312849557156364288
100367,1312737912543481856,1312856071220981763
100367,1312737912543481856,1312858378394165248
100367,1312737912543481856,1312868428018053121
100367,1312737912543481856,1312883135797960706
100367,1312737912543481856,1312916506947153923
100367,1312737912543481856,1312923088435261440
100367,1312737912543481856,1312933062196555777
100367,1312737912543481856,1312951494153469953
100367,1312737912543481856,1312951704782921728
100367,1312737912543481856,1312952480750284800
100367,1312737912543481856,1312974200399958018
100367,1312737912543481856,1312873758630191104
100367,1312737912543481856,1312796583113748486
100367,1312737912543481856,1312798389399179267
100367,1312737912543481856,1312796689711927299
100367,1312737912543481856,1312797033439260674
100367,1312737912543481856,1312799729093210113
100367,1312737912543481856,1312800262323568640
100367,1312737912543481856,1312801027746390016
100367,1312737912543481856,1312801996827758594
100367,1312737912543481856,1312978446050635776
100367,1312737912543481856,1312997361900232704
100367,1312737912543481856,1313017800408158208
100367,1312737912543481856,1313074804090712071
100367,1312737912543481856,1313101839592808449
100367,1312737912543481856,1312738493538480128
100367,1312737912543481856,1312741021227405314
100367,1312737912543481856,1312738748543766529
100367,1312737912543481856,1312747855065624577
100367,1312737912543481856,1312804453762899968
100367,1312737912543481856,1312802968442408962
100367,1312737912543481856,1312805617967525890
100367,1312737912543481856,1312824779527917574
100367,1312737912543481856,1317481277964967938
100367,1312737912543481856,1312899425715486720
100367,1312737912543481856,1312738176792817670
100367,1312737912543481856,1312738388445782016
100367,1312737912543481856,1312738305239322624
100367,1312737912543481856,1312739472476450816
100367,1312737912543481856,1312746549072494592
100367,1312737912543481856,1312750197567492098
100367,1312737912543481856,1312762774129238016
100367,1312737912543481856,1312774471359623168
100367,1312737912543481856,1312781975309221888
100367,1312737912543481856,1312796010603835392
100367,1310967935561728002,1310973543375491072
100367,1310967935561728002,1310975265141530624
100367,1310967935561728002,1310975338487246848
100367,1310967935561728002,1310987368871075842
100338,1310823421014573056,1311308030751932416
